customer_id,customer_name,acquisition_channel,customer_segment,city,state,orders,lifetime_value,avg_order_value,last_order_date
5123,Melissa Garcia,organic_search,At Risk,Philadelphia,PA,7,5966.77,852.40,2025-11-13
5286,Jessica Gonzalez,paid_search,New,Nashville,TN,8,5959.87,744.98,2025-12-09
6974,Sandra King,direct,Wholesale,Nashville,TN,5,5957.33,1191.47,2025-06-09
6178,Nancy Walker,affiliate,Regular,Miami,FL,7,5955.20,850.74,2025-12-05
529,George Brown,marketplace,New,Denver,CO,5,5954.62,1190.92,2025-04-06
5814,Mary Mitchell,affiliate,New,New York,NY,6,5954.32,992.39,2025-09-29
8958,Anthony Brown,organic_search,New,San Jose,CA,6,5947.67,991.28,2025-04-01
4419,Kevin Hernandez,organic_search,Regular,Austin,TX,5,5947.01,1189.40,2025-03-26
8808,Christopher Garcia,organic_search,New,San Jose,CA,5,5945.85,1189.17,2025-10-18
6173,Lisa Jones,email,New,Phoenix,AZ,5,5940.97,1188.19,2025-12-13
3689,Carol Harris,organic_search,VIP,Jacksonville,FL,3,5940.36,1980.12,2025-03-27
1452,Patricia Young,paid_search,New,Dallas,TX,5,5938.90,1187.78,2024-10-13
7415,Margaret Perez,marketplace,Regular,Denver,CO,5,5936.66,1187.33,2025-07-24
3713,Michelle Martinez,direct,New,Seattle,WA,5,5934.63,1186.93,2025-11-20
5488,Brian Thompson,email,At Risk,San Antonio,TX,4,5928.53,1482.13,2025-10-21
5760,Charles Young,direct,New,Boston,MA,5,5928.50,1185.70,2025-02-27
3548,Kenneth Scott,direct,New,Boston,MA,7,5928.09,846.87,2025-09-27
2732,Andrew Adams,email,New,Portland,OR,2,5927.80,2963.90,2025-04-20
993,Dorothy Rodriguez,affiliate,Regular,Boston,MA,6,5927.56,987.93,2025-10-01
1988,Susan Martinez,direct,New,Boston,MA,4,5924.63,1481.16,2023-06-29
5251,Mary Perez,email,Regular,Denver,CO,4,5924.63,1481.16,2025-07-22
1681,Donna Lee,organic_search,Regular,Nashville,TN,3,5923.63,1974.54,2023-09-15
6984,Patricia Wilson,social_media,New,Austin,TX,6,5923.41,987.24,2024-07-14
6729,Patricia Allen,affiliate,At Risk,San Diego,CA,4,5923.07,1480.77,2025-09-10
5446,David Clark,organic_search,New,Los Angeles,CA,4,5922.78,1480.69,2025-06-04
4698,Andrew Flores,social_media,New,Austin,TX,7,5922.50,846.07,2025-09-07
3515,George Brown,email,New,Charlotte,NC,7,5921.37,845.91,2025-03-31
885,Charles Ramirez,email,Regular,Washington,DC,6,5920.49,986.75,2025-01-25
3572,Mark Scott,social_media,VIP,San Antonio,TX,3,5918.95,1972.98,2025-06-11
2845,Melissa Walker,affiliate,Wholesale,Las Vegas,NV,8,5914.90,739.36,2025-11-19
8164,Michael Ramirez,direct,At Risk,Columbus,OH,3,5913.77,1971.26,2024-01-30
5307,Daniel Walker,referral,Wholesale,San Francisco,CA,6,5912.60,985.43,2025-04-26
6518,Susan Rivera,social_media,Regular,Boston,MA,4,5912.59,1478.15,2025-06-12
3896,Jennifer Carter,affiliate,New,New York,NY,5,5912.09,1182.42,2025-09-20
9744,Nancy Rivera,affiliate,At Risk,Las Vegas,NV,8,5911.24,738.90,2025-10-04
5411,Timothy Hall,social_media,Wholesale,Miami,FL,6,5907.45,984.58,2025-12-05
9629,Emily Flores,direct,Regular,Houston,TX,10,5907.24,590.72,2025-12-13
6093,Kimberly Mitchell,direct,New,Nashville,TN,6,5906.29,984.38,2025-09-19
9140,Lisa Miller,referral,Regular,Philadelphia,PA,5,5904.46,1180.89,2025-11-11
2958,Melissa Anderson,paid_search,Wholesale,Seattle,WA,5,5904.42,1180.88,2025-10-04
6929,James Flores,marketplace,Regular,San Diego,CA,6,5902.73,983.79,2025-09-19
6590,James Moore,marketplace,Regular,Washington,DC,4,5902.65,1475.66,2024-06-06
3717,Richard Brown,social_media,New,Los Angeles,CA,7,5898.69,842.67,2025-08-21
9633,Nancy Walker,paid_search,Regular,San Antonio,TX,5,5894.50,1178.90,2025-12-22
6290,Barbara Thomas,email,VIP,Charlotte,NC,3,5893.87,1964.62,2025-11-29
9460,Sandra Baker,social_media,New,Chicago,IL,7,5893.17,841.88,2025-08-27
187,Richard Roberts,email,Regular,Boston,MA,6,5889.42,981.57,2025-07-24
2199,Michelle Davis,organic_search,New,Washington,DC,6,5888.44,981.41,2025-07-21
1558,Matthew Lewis,direct,New,Fort Worth,TX,5,5887.88,1177.58,2024-02-19
1902,Matthew Anderson,social_media,At Risk,Fort Worth,TX,5,5887.77,1177.55,2025-08-19
9779,Linda White,email,Regular,Columbus,OH,5,5887.43,1177.49,2025-09-21
3108,Thomas Rodriguez,email,At Risk,Indianapolis,IN,7,5886.70,840.96,2025-12-29
8956,Timothy Jones,affiliate,Regular,Columbus,OH,5,5886.31,1177.26,2025-01-08
8165,Betty Green,email,Regular,San Antonio,TX,6,5885.48,980.91,2025-07-02
8213,Donna Clark,direct,New,Indianapolis,IN,4,5885.18,1471.30,2025-10-16
4623,Carol Perez,affiliate,Regular,Charlotte,NC,9,5885.13,653.90,2025-06-01
9312,Daniel Anderson,affiliate,At Risk,Las Vegas,NV,5,5884.91,1176.98,2025-11-25
88,Paul Roberts,referral,Regular,Las Vegas,NV,7,5884.72,840.67,2025-09-30
5148,Margaret Baker,marketplace,New,Los Angeles,CA,4,5884.59,1471.15,2025-03-04
7938,Deborah Rivera,affiliate,New,Houston,TX,2,5883.84,2941.92,2024-02-17
8756,Nancy Green,email,New,Philadelphia,PA,6,5882.88,980.48,2025-04-12
1164,Steven Carter,email,Wholesale,San Diego,CA,2,5882.82,2941.41,2025-07-01
1803,Susan Davis,affiliate,VIP,Jacksonville,FL,5,5879.24,1175.85,2025-07-10
7730,Mark Hernandez,marketplace,At Risk,Seattle,WA,7,5876.29,839.47,2025-06-02
4750,Carol Walker,affiliate,Regular,Chicago,IL,5,5875.02,1175.00,2025-09-14
6032,Kimberly Baker,direct,Regular,Boston,MA,8,5874.40,734.30,2025-01-03
954,John Ramirez,marketplace,Regular,Austin,TX,5,5874.38,1174.88,2025-06-26
112,Carol Moore,marketplace,VIP,Philadelphia,PA,8,5874.15,734.27,2025-12-06
9743,Michelle Johnson,social_media,At Risk,Portland,OR,7,5872.96,838.99,2025-12-10
5341,George Thomas,organic_search,Regular,Indianapolis,IN,7,5872.29,838.90,2025-09-06
923,Sandra Hall,affiliate,Regular,Los Angeles,CA,8,5872.20,734.02,2025-04-15
600,Kimberly Green,social_media,Wholesale,Dallas,TX,5,5870.77,1174.15,2024-11-25
3286,Donna Adams,email,New,Charlotte,NC,8,5870.32,733.79,2025-10-08
7266,William Miller,organic_search,New,Portland,OR,6,5869.51,978.25,2025-08-10
6860,Donald Smith,email,New,Portland,OR,4,5867.47,1466.87,2025-08-31
3375,Donald Brown,affiliate,VIP,San Diego,CA,6,5866.45,977.74,2025-12-26
9575,Anthony Brown,marketplace,Regular,Los Angeles,CA,8,5864.74,733.09,2025-10-06
5449,Timothy Hernandez,email,New,Fort Worth,TX,6,5864.37,977.39,2025-12-24
2921,Emily Davis,organic_search,VIP,Dallas,TX,7,5863.47,837.64,2025-10-11
5736,John Gonzalez,email,Regular,Portland,OR,4,5862.68,1465.67,2025-12-12
1157,Joseph Nguyen,direct,Regular,Washington,DC,5,5862.03,1172.41,2025-05-23
7265,Kenneth Rivera,direct,New,New York,NY,3,5861.68,1953.89,2024-09-21
7548,Amanda Hill,referral,VIP,Denver,CO,6,5860.19,976.70,2025-11-16
3648,Kenneth Hernandez,social_media,At Risk,Philadelphia,PA,4,5859.93,1464.98,2025-08-31
8246,Michael Martinez,marketplace,New,Charlotte,NC,4,5859.50,1464.88,2025-07-12
13,William Thomas,direct,VIP,Columbus,OH,5,5856.96,1171.39,2025-11-26
2329,Betty Miller,organic_search,Regular,Chicago,IL,5,5856.04,1171.21,2024-06-05
1689,Patricia Garcia,marketplace,VIP,Phoenix,AZ,4,5855.39,1463.85,2025-12-08
1017,James King,marketplace,Regular,Chicago,IL,5,5854.39,1170.88,2025-07-27
3462,Joshua Davis,social_media,New,Fort Worth,TX,4,5853.16,1463.29,2025-01-12
9725,Paul Nelson,organic_search,Wholesale,Indianapolis,IN,6,5852.37,975.39,2025-10-14
1652,James Anderson,social_media,New,Washington,DC,7,5852.19,836.03,2025-10-13
4699,Amanda Carter,paid_search,Wholesale,Chicago,IL,3,5850.11,1950.04,2025-12-22
2472,Mark Allen,social_media,Regular,New York,NY,9,5847.61,649.73,2025-10-05
7927,Brian Martinez,email,Regular,Philadelphia,PA,6,5846.90,974.48,2025-04-15
3426,Michael Jackson,organic_search,New,Columbus,OH,4,5846.90,1461.72,2024-01-05
1104,David Smith,referral,At Risk,San Francisco,CA,4,5845.30,1461.33,2024-07-02
396,Joseph Harris,affiliate,VIP,Houston,TX,7,5842.26,834.61,2025-06-19
1065,Christopher Thompson,social_media,Wholesale,Indianapolis,IN,7,5841.97,834.57,2025-10-20
9762,Michael White,email,New,Charlotte,NC,7,5840.56,834.37,2025-11-09
8676,William Moore,organic_search,Regular,Portland,OR,6,5839.76,973.29,2025-03-23
6739,Margaret Clark,social_media,Regular,Indianapolis,IN,4,5838.80,1459.70,2025-10-13
7611,Richard Green,direct,New,Charlotte,NC,5,5836.41,1167.28,2025-05-10
4409,Karen Allen,email,At Risk,San Jose,CA,7,5831.32,833.05,2024-12-26
5052,Donna Rodriguez,social_media,Wholesale,Miami,FL,5,5831.04,1166.21,2025-10-26
4349,Kimberly White,direct,At Risk,Dallas,TX,2,5830.63,2915.32,2024-04-12
6344,John Jones,affiliate,Regular,Jacksonville,FL,4,5829.78,1457.45,2025-12-28
8447,Elizabeth Harris,paid_search,Regular,San Diego,CA,8,5829.40,728.67,2025-12-04
7536,Joshua Walker,email,Regular,Los Angeles,CA,7,5827.03,832.43,2025-12-13
2111,Andrew Rivera,social_media,VIP,Indianapolis,IN,5,5825.76,1165.15,2024-09-04
1879,Ashley Campbell,direct,New,Houston,TX,4,5824.30,1456.08,2025-10-09
6718,Nancy Hernandez,paid_search,New,Las Vegas,NV,5,5823.86,1164.77,2025-07-25
9293,Emily Anderson,referral,VIP,Portland,OR,4,5823.19,1455.80,2025-07-29
1781,Amanda Young,direct,New,Washington,DC,4,5823.10,1455.78,2024-10-07
5817,Margaret Green,organic_search,New,Jacksonville,FL,4,5820.22,1455.06,2024-08-08
1314,Michael Johnson,email,New,Indianapolis,IN,4,5820.12,1455.03,2025-12-25
1073,Jessica Mitchell,referral,Wholesale,San Diego,CA,4,5820.04,1455.01,2024-04-22
7036,Mary Wilson,organic_search,New,Dallas,TX,5,5819.94,1163.99,2025-08-30
9998,Dorothy Robinson,direct,New,Phoenix,AZ,3,5816.68,1938.89,2025-03-09
8370,George Anderson,organic_search,At Risk,Los Angeles,CA,4,5815.01,1453.75,2025-12-05
3623,Andrew Sanchez,email,Regular,Dallas,TX,3,5814.13,1938.04,2025-09-14
4394,Anthony Green,email,Regular,Boston,MA,7,5813.59,830.51,2025-07-16
713,Margaret Clark,organic_search,Wholesale,San Diego,CA,5,5813.49,1162.70,2025-04-01
1474,Lisa Miller,email,Regular,Las Vegas,NV,6,5813.01,968.83,2025-10-11
7250,Susan Robinson,social_media,Regular,San Antonio,TX,4,5812.89,1453.22,2025-04-22
8045,Carol Jackson,marketplace,Regular,Dallas,TX,5,5810.78,1162.16,2025-10-20
2056,Steven Thomas,social_media,New,Philadelphia,PA,6,5810.47,968.41,2025-02-16
8943,Timothy White,affiliate,VIP,Denver,CO,5,5810.01,1162.00,2025-10-25
4730,Daniel Lewis,social_media,Regular,San Antonio,TX,6,5808.73,968.12,2025-07-28
6699,Deborah Lee,marketplace,At Risk,San Diego,CA,5,5807.53,1161.51,2025-06-11
498,George Johnson,direct,At Risk,Dallas,TX,4,5804.82,1451.20,2024-01-26
5734,Ashley Hernandez,organic_search,Regular,Dallas,TX,6,5804.40,967.40,2025-10-18
242,Deborah Clark,paid_search,New,Austin,TX,5,5804.03,1160.81,2025-11-12
1405,Kevin Taylor,affiliate,Wholesale,Chicago,IL,4,5803.35,1450.84,2024-08-20
9439,Donna Smith,direct,Wholesale,Indianapolis,IN,4,5803.12,1450.78,2025-11-28
8608,Barbara Harris,direct,At Risk,San Antonio,TX,4,5801.13,1450.28,2025-11-26
3967,Mary Gonzalez,email,Regular,Charlotte,NC,7,5800.67,828.67,2025-04-05
1782,Patricia Green,referral,New,Jacksonville,FL,3,5799.86,1933.29,2025-01-13
4390,Kevin Rodriguez,referral,Regular,Charlotte,NC,8,5798.75,724.84,2025-08-23
5501,Christopher Gonzalez,marketplace,New,Boston,MA,6,5796.79,966.13,2025-11-12
4879,Deborah Thompson,paid_search,Regular,Austin,TX,6,5796.41,966.07,2025-08-19
8344,Sarah Taylor,social_media,New,San Francisco,CA,7,5794.06,827.72,2025-08-26
3470,Linda Sanchez,organic_search,VIP,Chicago,IL,4,5793.98,1448.49,2024-09-21
5565,Jessica Mitchell,direct,Wholesale,Columbus,OH,5,5792.04,1158.41,2025-09-09
8046,Daniel Thomas,organic_search,Regular,Philadelphia,PA,4,5791.18,1447.80,2025-07-30
1346,Richard Jones,direct,New,San Diego,CA,6,5789.27,964.88,2025-08-28
4971,Andrew Flores,organic_search,Regular,Dallas,TX,4,5788.64,1447.16,2025-07-12
9181,Joshua Clark,affiliate,New,Dallas,TX,6,5788.12,964.69,2025-10-17
2005,Lisa Allen,referral,New,San Antonio,TX,6,5780.90,963.48,2025-05-01
6491,Sandra Ramirez,referral,Regular,Miami,FL,6,5779.70,963.28,2025-10-03
489,Donald Nguyen,paid_search,New,Dallas,TX,4,5776.83,1444.21,2025-11-15
2902,Amanda Robinson,marketplace,Regular,Austin,TX,7,5776.38,825.20,2025-11-11
2391,Barbara Rivera,social_media,VIP,San Antonio,TX,8,5776.06,722.01,2025-07-10
5209,Donald Robinson,email,New,Phoenix,AZ,7,5776.05,825.15,2025-11-20
7007,Richard Hall,marketplace,New,San Francisco,CA,6,5775.54,962.59,2025-11-08
5206,Sarah Perez,marketplace,Regular,Portland,OR,5,5774.27,1154.85,2025-02-12
9281,Elizabeth Miller,referral,Regular,Portland,OR,4,5773.72,1443.43,2024-11-19
7609,Donna Lewis,email,Regular,Las Vegas,NV,5,5772.25,1154.45,2025-06-05
3472,Elizabeth Brown,organic_search,New,Chicago,IL,8,5771.57,721.45,2025-10-21
9586,Richard Jackson,organic_search,VIP,Philadelphia,PA,7,5770.92,824.42,2025-12-12
1463,Elizabeth Carter,email,Regular,Nashville,TN,8,5769.96,721.25,2025-08-11
3348,Donald Jackson,organic_search,New,Charlotte,NC,8,5769.26,721.16,2025-06-12
6975,Mark Rodriguez,referral,Regular,Phoenix,AZ,6,5768.97,961.50,2025-09-22
1363,Ashley Wright,direct,Regular,Seattle,WA,4,5767.78,1441.94,2025-08-03
16,James Baker,affiliate,Regular,Seattle,WA,6,5767.08,961.18,2025-06-24
3455,Sarah Torres,direct,New,Houston,TX,7,5766.98,823.85,2025-09-16
6840,Mary Hall,paid_search,Regular,Charlotte,NC,4,5764.96,1441.24,2025-08-12
7923,Kevin Rivera,affiliate,New,Denver,CO,4,5764.67,1441.17,2025-10-15
2050,Elizabeth Jones,direct,Regular,San Diego,CA,5,5764.13,1152.83,2025-02-18
2664,Jessica Anderson,email,New,San Antonio,TX,5,5764.06,1152.81,2025-10-18
3608,Matthew Gonzalez,marketplace,VIP,Los Angeles,CA,5,5762.00,1152.40,2025-09-08
1254,Charles Anderson,referral,Regular,Phoenix,AZ,6,5761.37,960.23,2025-09-12
864,Karen Thompson,paid_search,New,San Diego,CA,5,5758.83,1151.77,2025-11-06
5198,Emily Thomas,social_media,New,Houston,TX,6,5758.68,959.78,2025-11-18
2124,Elizabeth Harris,referral,Regular,Charlotte,NC,6,5758.37,959.73,2025-11-04
2394,Emily Robinson,direct,New,Philadelphia,PA,6,5757.88,959.65,2025-08-07
5949,Emily Flores,referral,At Risk,Philadelphia,PA,5,5757.67,1151.53,2025-11-25
8644,Jennifer Thompson,marketplace,Regular,Phoenix,AZ,4,5757.66,1439.41,2025-11-20
497,Kimberly Carter,affiliate,At Risk,Washington,DC,7,5757.12,822.45,2025-10-07
960,Kenneth Perez,direct,New,Jacksonville,FL,8,5756.79,719.60,2025-08-13
2067,Margaret Hill,social_media,Regular,Seattle,WA,5,5755.66,1151.13,2025-10-14
7885,Karen Nelson,affiliate,VIP,Las Vegas,NV,5,5754.00,1150.80,2025-08-12
6430,Susan Hernandez,marketplace,New,Seattle,WA,5,5753.25,1150.65,2024-05-17
6259,Kevin Martin,organic_search,New,San Antonio,TX,6,5752.27,958.71,2025-12-28
1756,Kenneth Smith,affiliate,At Risk,Las Vegas,NV,5,5748.36,1149.67,2025-08-25
1762,Paul Brown,marketplace,VIP,Chicago,IL,4,5748.32,1437.08,2025-06-17
4964,Michael Hall,organic_search,Regular,San Francisco,CA,7,5744.98,820.71,2025-12-12
1777,Deborah Moore,referral,Wholesale,San Antonio,TX,6,5744.42,957.40,2025-02-10
5320,Barbara Lopez,direct,Wholesale,Las Vegas,NV,3,5741.29,1913.76,2025-07-04
2104,Michael Moore,affiliate,Regular,Miami,FL,5,5740.58,1148.12,2024-10-22
1574,Carol Clark,organic_search,Regular,San Jose,CA,4,5740.06,1435.01,2025-09-05
5534,Deborah Martin,paid_search,VIP,Fort Worth,TX,4,5736.36,1434.09,2025-11-05
471,Brian Nelson,direct,New,Jacksonville,FL,5,5735.98,1147.20,2024-03-21
9893,Elizabeth Martinez,email,VIP,Denver,CO,6,5735.72,955.95,2025-12-31
582,James Torres,email,Regular,Chicago,IL,6,5735.28,955.88,2025-11-08
349,Dorothy Hill,email,New,Washington,DC,4,5731.61,1432.90,2025-07-29
411,Kevin Mitchell,organic_search,New,Portland,OR,8,5731.07,716.38,2025-09-20
4300,Matthew Campbell,organic_search,At Risk,Columbus,OH,5,5730.44,1146.09,2025-09-06
806,Steven Sanchez,organic_search,Wholesale,Los Angeles,CA,4,5727.64,1431.91,2025-12-09
9711,Melissa Green,direct,New,Philadelphia,PA,5,5727.57,1145.51,2025-04-28
1845,Kenneth Miller,referral,Wholesale,Las Vegas,NV,3,5725.84,1908.61,2024-05-07
3277,Melissa Garcia,direct,Regular,Seattle,WA,6,5724.98,954.16,2025-12-24
7386,Patricia Young,marketplace,Regular,Denver,CO,8,5724.64,715.58,2025-11-09
5703,George Scott,paid_search,Regular,Philadelphia,PA,7,5722.29,817.47,2025-12-22
3671,Lisa Anderson,direct,New,Chicago,IL,5,5721.58,1144.32,2025-11-27
1068,George Mitchell,email,Regular,Seattle,WA,4,5721.40,1430.35,2025-07-08
7594,Richard Hernandez,social_media,VIP,Houston,TX,4,5720.97,1430.24,2025-12-25
5526,Lisa Jones,affiliate,Regular,Indianapolis,IN,5,5720.36,1144.07,2025-11-10
9251,Mary Wilson,social_media,At Risk,Los Angeles,CA,8,5720.08,715.01,2025-12-05
1059,Steven Hernandez,affiliate,New,Portland,OR,5,5719.97,1143.99,2024-11-17
4240,Margaret Flores,referral,Wholesale,San Francisco,CA,5,5718.81,1143.76,2025-03-31
930,William Lewis,referral,VIP,Austin,TX,5,5718.76,1143.75,2025-08-12
941,Kimberly Rodriguez,organic_search,VIP,Portland,OR,6,5718.65,953.11,2025-10-28
5427,Carol Williams,paid_search,At Risk,Los Angeles,CA,6,5717.70,952.95,2025-09-06
721,Margaret White,organic_search,New,Jacksonville,FL,4,5713.82,1428.46,2025-10-25
3271,Robert White,email,Regular,Chicago,IL,6,5712.76,952.13,2025-05-27
7686,Paul Mitchell,paid_search,Regular,Columbus,OH,5,5712.59,1142.52,2025-12-18
1261,Richard Hall,organic_search,New,Austin,TX,5,5712.27,1142.45,2025-11-26
3599,John Jones,direct,Regular,Dallas,TX,6,5711.84,951.97,2025-02-24
2734,Linda Hernandez,email,New,Columbus,OH,7,5711.53,815.93,2025-11-24
9129,Melissa Torres,marketplace,Regular,Columbus,OH,4,5710.22,1427.56,2025-11-22
1115,Michelle Green,marketplace,VIP,San Diego,CA,5,5709.10,1141.82,2025-08-10
9092,Margaret Hall,email,New,Indianapolis,IN,6,5708.34,951.39,2024-10-21
5019,Kimberly Wilson,paid_search,VIP,Denver,CO,9,5707.83,634.20,2025-12-13
8337,Anthony Garcia,paid_search,Regular,Indianapolis,IN,6,5705.39,950.90,2025-01-07
1751,James Taylor,direct,Regular,Las Vegas,NV,6,5704.55,950.76,2025-06-11
2745,Donna Rodriguez,referral,New,New York,NY,6,5703.97,950.66,2025-10-28
8200,Dorothy Clark,referral,Regular,New York,NY,5,5701.67,1140.33,2025-12-06
5358,Deborah Taylor,direct,New,Fort Worth,TX,4,5699.82,1424.95,2025-10-15
2753,David Nelson,referral,New,San Diego,CA,8,5699.79,712.47,2025-10-21
4467,Matthew Nguyen,paid_search,At Risk,Nashville,TN,5,5699.57,1139.91,2025-08-07
4658,Carol Garcia,email,VIP,New York,NY,5,5699.37,1139.87,2025-12-27
6777,Margaret Robinson,email,Regular,Nashville,TN,5,5697.93,1139.59,2025-10-03
437,Jennifer Perez,social_media,New,Charlotte,NC,7,5697.58,813.94,2025-05-31
6452,Timothy Campbell,organic_search,VIP,Washington,DC,6,5697.14,949.52,2025-07-06
1743,Linda Miller,paid_search,Wholesale,Miami,FL,3,5697.12,1899.04,2025-01-20
7747,Karen Smith,paid_search,New,New York,NY,3,5695.75,1898.58,2025-03-14
8119,Matthew Hernandez,paid_search,Regular,Miami,FL,7,5695.45,813.64,2025-12-27
6857,Brian Lewis,organic_search,New,Denver,CO,5,5695.06,1139.01,2025-09-27
9817,Dorothy Jones,direct,Wholesale,Washington,DC,5,5694.97,1138.99,2024-08-13
281,Charles Lee,email,Regular,Miami,FL,6,5693.17,948.86,2025-12-18
8870,Karen Nelson,marketplace,New,Phoenix,AZ,3,5693.10,1897.70,2024-04-04
1624,Mary Anderson,direct,New,Las Vegas,NV,4,5693.00,1423.25,2025-10-13
7874,David Martin,marketplace,Regular,Boston,MA,4,5692.80,1423.20,2025-12-26
1028,Carol Anderson,paid_search,At Risk,Indianapolis,IN,7,5691.66,813.09,2025-12-21
5070,Andrew Nguyen,affiliate,At Risk,Philadelphia,PA,6,5690.78,948.46,2024-08-12
1335,George King,referral,New,San Diego,CA,6,5690.71,948.45,2025-10-29
3567,Michelle Lewis,paid_search,New,Dallas,TX,7,5690.12,812.87,2025-11-29
1052,Steven Williams,email,New,Houston,TX,5,5689.19,1137.84,2025-07-03
6598,Carol Sanchez,organic_search,VIP,Indianapolis,IN,4,5688.16,1422.04,2025-01-10
2861,George Thompson,organic_search,New,Portland,OR,4,5687.19,1421.80,2024-06-10
5674,Nancy Rivera,organic_search,VIP,Portland,OR,9,5686.77,631.86,2025-08-09
2317,Kevin Allen,organic_search,Regular,Fort Worth,TX,5,5686.68,1137.34,2024-08-09
3129,Betty Jackson,organic_search,Regular,Portland,OR,7,5684.75,812.11,2025-08-09
451,Amanda Martinez,affiliate,Wholesale,Jacksonville,FL,5,5684.21,1136.84,2025-09-24
7406,Patricia Taylor,direct,VIP,Indianapolis,IN,7,5681.64,811.66,2025-09-05
2420,Patricia Green,social_media,VIP,Houston,TX,5,5681.07,1136.21,2025-09-06
5240,Brian Green,paid_search,Regular,New York,NY,5,5680.97,1136.19,2024-09-04
834,James Baker,paid_search,Wholesale,New York,NY,8,5680.90,710.11,2025-12-07
3747,Susan Harris,email,New,Dallas,TX,5,5679.01,1135.80,2025-12-16
2303,Lisa Nguyen,social_media,Regular,Denver,CO,7,5676.56,810.94,2025-03-18
4511,Joseph Brown,referral,New,Las Vegas,NV,5,5674.47,1134.89,2025-07-28
1307,Kimberly Allen,social_media,Regular,San Francisco,CA,7,5674.04,810.58,2025-11-11
7738,Robert Lewis,referral,Wholesale,New York,NY,4,5672.26,1418.07,2024-11-15
5048,Robert Hernandez,referral,Regular,Houston,TX,4,5671.30,1417.83,2025-01-20
1678,Susan Hall,email,New,Nashville,TN,6,5670.46,945.08,2025-11-21
6340,Margaret Flores,affiliate,Regular,Fort Worth,TX,4,5667.68,1416.92,2025-09-12
3551,Lisa Clark,referral,At Risk,Chicago,IL,4,5667.27,1416.82,2025-10-25
7059,Donald Green,affiliate,New,Houston,TX,3,5666.95,1888.98,2024-12-02
4848,Barbara Thompson,email,VIP,Chicago,IL,5,5666.82,1133.36,2025-03-20
5077,Donald Campbell,direct,Regular,Dallas,TX,3,5664.61,1888.20,2025-08-09
964,Christopher Harris,paid_search,New,Houston,TX,5,5663.84,1132.77,2025-12-29
4527,Dorothy Green,referral,New,Portland,OR,4,5663.52,1415.88,2025-07-15
9350,Joseph Young,paid_search,Regular,Dallas,TX,5,5663.37,1132.67,2025-02-03
1764,James Nguyen,marketplace,Wholesale,Houston,TX,2,5662.91,2831.45,2025-12-17
8360,Jennifer Walker,referral,At Risk,Phoenix,AZ,3,5662.90,1887.63,2025-06-29
